B1,B2,B3,B4,J1,J2,J3,J4,A1,A2,A3,A4
-0.00885647376223157,-0.0014965011117359,0.0110536244076987,-0.0120547118907173,-0.0271477481971184,-0.00237773961271159,-0.00368944594326119,-0.0019583310931921,-0.0145167509714762,0.00491151682217605,0.00546293371977905,-0.00662777852267027
-0.0163261465107401,0.0163861407587926,0.0108149903826416,-0.00326992082167029,-0.0244684262822072,-0.00613958590353529,-0.00456188238846759,-0.0143779621769985,0.00507722049951553,0.00727664104973276,-0.00993112505724033,0.00892635279645522
0.00844526074555082,-0.00276380247669294,0.0133942302005986,-0.0100509153368572,-0.0195400478939215,-0.0108325521772106,-0.00949345141028365,-0.00609035541613897,-0.00909565404678384,-0.00388290826231241,-0.0134996731455127,0.00959935535987218
-0.0104999914765358,0.00795131735503674,0.00507943153691788,-0.0201476806153854,0.00723989668767899,-0.00614926005558421,0.000451019732281566,-0.0153266483296951,-0.00976167355353634,-0.00270850223023444,-0.00925451749935746,-0.0207047580430905
0.00326997828475821,0.0108075858249019,-0.00709805979082982,-0.00492064282298088,-0.00196939338153849,0.000772705495667954,0.00503908951456348,0.00314763770438731,-0.00196336042912056,0.0054558579189082,-0.00451707288933297,-0.000846194569021463
-0.0244013089686632,0.00940113111088673,-0.0167200770229101,-0.00966976908966899,0.013839692187806,0.000120023888788031,-0.0195812700937192,-0.00614034663885832,0.00276117246539798,-0.0264615161965291,-0.0258533284068108,-0.00813398774092396
0.00822986677909891,-0.00388988518776993,-0.00426786846946925,0.00936173181980848,-0.00749629184914132,-0.00625449046492577,-5.18022667771826e-05,-0.0140718712160985,-0.0106483434016506,0.00895204348489642,-0.00867672575016817,0.00077206016673396
0.00886530506735047,-0.00219913773859541,-0.00869702842707435,0.0028936411254108,0.00523528394599756,0.0109527025682231,-0.00844497817646091,-0.00344466674141586,-0.0220892342428366,-0.0123221616571148,0.000375722088695814,-0.00356444778541724
0.0175748066976666,0.00153589469846338,0.00882835725011925,-0.00327800353989005,0.00906261087705692,0.0198105843543696,-0.00307016633450985,0.00395135135234644,0.00281108970132967,-0.00409035330327849,0.00516507339974244,0.00496817131837209
-0.00369472987949848,0.00519850702645878,-0.010347337462008,0.00788933139604827,-0.00350933273633321,0.00343850559632604,-0.0154108914236228,-0.0118446002403895,-0.0140285552479327,-0.000468145745495955,0.00112980425668259,0.00346753792837262
-0.00273758095378677,-0.00864375132975207,-0.00489268087161084,0.00359975973454614,-0.000560538843274117,-0.00325290610392888,-0.0114144491963089,-0.00607219821540639,-0.00941436054805915,-0.00519728443274895,0.011884233293434,-0.00381125044077635
-0.000383475300623104,-0.0117220549533765,-0.00631360663101077,0.00742442401436468,-0.00357331583897273,0.00468606854944179,-0.00575230332712332,-0.00148815258095662,0.00533260211038093,-0.0042718934516112,0.0111015456107756,-0.0168039013321201
-0.01431914139539,-0.00185061199590564,0.00820282140436272,0.00198279693722725,-0.0059822928160429,0.00882262612382571,-0.00989395333454013,0.00645083903024594,0.00120406528003514,-0.00017892320950826,0.00698542059399188,-0.00113909406354651
0.0017358905946215,0.00606685030894975,-0.00411118008196354,0.00323973828926682,-0.00355793797643855,-0.00967615780731042,0.00243275317673882,-0.000801595315958063,0.0026018504674236,0.00255136502285798,-0.0160984030226246,-0.00339802214875817
-0.0129895463275413,-0.00480050508243342,-0.00587159379695853,-0.00798885275920232,-0.00613144195328156,-0.00632208709915479,0.0292767103140553,0.00645693471111978,0.00470210301379363,0.0062676848222812,-0.00131485565604332,0.00509451402710207
-0.0123007836130758,0.00305434851907194,0.00242743331424814,-0.0151403173804283,-0.00340744069156547,0.00018743130688866,0.00217924142877261,0.00743229749302069,-0.00020085492481788,0.00016824450964729,0.00631793091694514,0.0111761094691853
-0.0132774667193492,-0.00277074131493767,-0.000351618626154959,-0.00184816556672255,0.00358819946025809,0.00142386512986074,-0.00497865498376389,0.00646480079740286,0.0105022772525748,-0.000275516882538795,0.000302769030289104,0.0167168636495868
0.0008760517812334,-0.0026157993512849,0.000937708925145368,0.000645876551667849,0.00852743373252451,-0.0120137510821223,-0.00152009803180893,-0.00186707036724935,0.00259233716254433,-0.00493664211050297,-0.00922937939564387,-0.00209121157725652
-0.00169934239238501,0.0115363757746915,-0.00577548922350009,-0.00657683828224738,-0.00250032683834434,0.00324327421064178,0.000437156180851161,0.00110311588893334,0.00708358843500416,-0.000184212966511647,0.000187435885891318,0.000399134354665875
0.000722992233932018,-0.0117306733348717,-0.00498127235914581,-0.0019236005221804,0.000302116852253675,-0.00183905490363638,0.00388126849429682,-0.00435354001820087,-0.000220727951576312,-0.0101691366483768,0.00752996917193135,0.00125393629423343
-0.00819213455542922,-0.000582151270161072,0.000191051901007692,-0.00584646997352441,0.00692667936285337,0.00802171067334712,0.0185338597123822,0.000975669361650944,-0.00331522958974044,-0.00797051575500518,-0.00182496414830287,-0.00675458546417455
0.00282683017818878,-0.00875412063517918,0.0095654521137476,-0.00617351538191239,-0.00903235158572594,-0.00922591425478458,-0.00513796197871367,-0.00157136570972701,0.00762715541410823,-0.00365502247586846,0.00241617951542139,-0.00812901028742393
-0.00361678982153535,5.197839345783e-05,-0.00435281234482924,-0.00378028644869725,-0.00890626898035407,-0.00990075990557671,-0.00388882340242465,-0.00550551518487434,0.0016515819200625,0.00269807036966085,-0.000987822733198603,0.000281424804901083
0.00621637422591448,-0.00471918315937122,-0.00274526739182572,0.00461378258963426,-0.0093985916270564,0.00253811047878116,-0.00800818499798576,0.000310606730636209,-0.00812310338369571,-0.0019130139456441,-0.00190025847405195,-0.00699469602356354
0.00941913074348122,-0.000247633395095666,-0.000681356526911259,0.000330100922534863,-0.00218122095490495,-0.00407339345353345,-0.00224639979812006,0.00437701508872124,-0.00110137167697151,0.00150306918658316,0.00498337294751157,-0.00693473033607006
-0.00440964195877314,-0.00102852488635108,0.00352996618797382,-0.0075706293185552,-0.0116897985960046,0.00340138152629758,0.00536744785495102,0.00290829094592482,0.00380281046576177,0.00702173976848523,-0.000557815578455726,-0.00121433873816083
-0.00093617911140124,-0.00471393255672107,0.000812728734066089,-0.00994865285853545,0.00126892514526844,-0.00766506108144919,0.00405279519812514,-0.00556018382000426,-0.0134956321368615,-0.00721723182747761,-0.00458456886311372,-0.000468369379329185
-0.00118137647708257,0.000841016202078511,0.000743516169677605,-0.000289909852047761,-0.00651345425285399,0.00534111020776133,0.00450722097108761,0.00085967235888044,-0.00772950503354271,-0.00160058137650291,0.00144275561130295,-0.00149488123133779
0.00436839818333586,-0.00361714822550615,-0.00874733117719491,-0.00434626132482663,-0.018665053571264,0.00148214291160305,-0.00771662103943527,0.00646182110843559,0.0011330358684063,-0.00159375586857398,0.0037204764278916,-0.0110869649797678
-0.000758750480599701,-0.00395547629644473,0.00177276600152254,-0.00786765532393474,-0.00916746631264687,-0.0138046778738499,-0.0167294666171074,0.0141214244067669,-0.0108731047560771,0.007103622580568,-0.00315452856011689,-0.00265950926889976
0.00421350697676341,-0.00337079508850972,-0.00713553527990977,0.000855031312918679,0.00405467359814793,0.0115353769312302,-0.00546096234271924,0.00440163351595402,0.00156222139776219,-0.0016253397334367,0.00044032729541262,0.0036964628767843
-0.00736530063052972,0.000362193677574396,0.00809759289647142,-0.00143083041378607,-0.00823696913721506,-0.00340703952436646,0.00935532059520483,-0.00800786244993409,0.00764212648694714,-0.000893518639107545,0.00316312753905853,0.00162888783961535
-0.00542134512215853,0.0057822447270155,-0.00652253620743674,0.00298787740757689,0.00480339443311095,-0.00264725058029095,0.0109332835612198,-0.00434887657562892,-0.0108011153837045,-0.00797795038670301,-0.0110644487043222,-0.00866777387758096
0.00131360270703832,-0.0052244554584225,0.00375333932849268,-0.00511770307396849,0.00637694199879964,0.00625719719876846,0.00306781381368637,-0.010244840135177,-0.00660021509975195,0.00254439065853755,-0.0120426626720776,-0.000561907809848587
-0.00173208676278591,-0.00160909630358219,-0.00443612324306741,-0.00241905606041352,-0.00400928089705606,-0.00431246547183643,-0.0068310908973217,-0.0162322632192324,-0.00695734719435374,0.00956857126827041,0.0105924901436083,-0.0014535974090298
-0.0086725481475393,-0.00310470131807961,-0.000558501885583003,0.00506734661757946,-0.00652723169575135,-0.00261585864548882,0.00796870111177365,-0.00780419058476885,0.00588764537436267,-0.000382598644743363,0.00666417057315509,0.00428030385713403
0.00677967507241798,0.00415142644972851,-0.00248726829886436,-0.000905225519090891,-0.00266261724755168,-0.0130207468755543,-0.00187359106106063,-0.00620043549376229,-0.00924195193996032,-0.0303046740591526,-0.000366463636358579,0.00454044893073539
0.00125503602127234,-0.00125021953135729,0.000382822239771485,0.00509245336676637,-0.0100816798318798,0.0160217195128401,-0.00158843332125495,-0.000350008951500058,0.0021283325428764,-0.00735356006771326,-0.0228044558316469,-0.00660834632193049
-0.00165101555952181,-0.00167010771110654,0.00260503869503736,-0.00495086971204728,0.00438210872622828,0.00773337568777303,0.00558292369047801,0.00651287518364067,0.000336937916775544,0.0047328870811422,0.00539066691029196,0.000989118610353519
-0.00636908287803332,0.00151126645505428,-0.0205343693184356,-0.0092555396258831,-0.0158985067779819,0.0034580419305712,-0.0075383314397186,0.00422938982956111,-0.00710448917622368,-0.00205255268762509,0.000957751180976629,-0.00810346038391193
-0.00451600023855766,-0.00161824410315603,0.00211312326913079,0.00447532922650377,-0.0116244796663523,-0.0108179487287998,0.00305757050712903,-0.00216826610267162,0.00359426749249299,0.00318364296496535,-0.00352807187785705,-2.24255491048098e-05
0.00591204408556223,0.0067319154428939,-0.0238087311542283,0.00503968397000184,0.00304849197467168,0.000533349297863121,-0.00172553545174499,-0.00216247886419296,0.00295978008459012,0.00193930385285057,-0.00899624731391668,0.00535851724756261
-0.00849998043850064,0.00329100156280523,0.00193351172007776,-0.00247793054829041,2.93802780409654e-05,-0.00215813983231783,-0.00396899785846472,0.00117944180965424,-0.00650591830102106,0.00308866201279064,-0.00188353875031074,-0.00123230546402435
-0.00838397106660219,0.000656414000938336,0.00476383678809119,0.00110577093437314,-0.0108500296870867,0.00342903876056274,0.0122860623523593,-0.0121016973862424,-0.000444140983745456,-0.00280792289413512,0.0028501198006173,0.00141137103006865
-0.00258628149943737,-0.00948286366959413,-0.00585749745368958,-0.000889969989657402,0.0123149789869785,-0.00410149448240797,-0.00700974930077791,-0.00490617146715522,-0.00244870161016782,0.00414997401336829,-0.0032481299713254,-0.0088433555016915
0.00899760595833262,-0.00876592348019282,0.00190055246154467,-0.00594407661507527,-0.0190064376220107,-0.00177682548140486,-0.0124706520388524,0.000649365906914075,-0.00838800621932023,0.00317407213151455,-0.0048997150734067,0.000689047320823496
0.00786789328170319,-0.0065023023635149,-0.00466093128003801,0.00578748248517513,0.00279503909405321,-0.00504542079094487,0.00796434842050076,-5.12696181734403e-05,-0.00140249449759722,0.000253531072909633,-0.00178150607583423,-0.0035793020700415
-0.0072362005400161,0.00578265210303168,-0.000538139293591181,-0.00021240363518397,-0.00504321356614431,-0.00368981156498194,0.00722882089515527,0.00257904330889384,0.000889361370354891,0.00317904023055841,0.00205650397886833,0.00312873705600699
0.00285925079757969,0.00162032766578098,-0.00351319136098027,0.00316800390525411,-0.010671932871143,0.00230722936491172,0.00187748996540904,-0.00639361756232878,-0.00446880818344653,-0.00600333954207599,-0.010452222234259,0.00191934018706282
-0.0108908688028653,-0.00852167008755108,0.0018371589637051,-0.00175493652932346,0.00250467037161191,0.00524852944848438,0.00750320981993961,-0.00377269306530555,0.00332055582354466,-0.010399617254734,0.0157870420565208,-0.0024959694565041
0.00475337230212366,0.00599232160796722,0.000700386085857948,-0.00222654539781312,0.00758693320676684,-0.00444817100651562,-0.00571792914221684,-0.0105078648775816,0.00552211229417783,-0.00845062189425031,0.00345948648949464,0.00340443845683088
-0.00140972892889598,-0.00231345230713487,-0.00357286810564498,0.00484818577145537,-0.00531266226122777,0.0102880466729403,-0.0119885760359466,-0.0124939101127287,-0.000926137746622165,-0.00369452188412348,-0.00226307860187565,0.0034961737304305
0.00206144945695996,0.00893698710327347,0.000459106018145879,0.00466883974149823,0.0201915024469296,-0.0134271234273911,-0.0108526137967904,-0.000272894278168678,-0.00429247723271449,0.004004899567614,0.00383129611024439,0.00213322509080172
-0.0010446785017848,-0.00184381070236365,-0.00188337340174864,-0.00309330186185737,0.00854377873474732,-0.0096673791607221,0.0126439705491066,-0.00438671283579121,0.00729243135234962,0.00123584562243195,0.00210863848527273,-0.00350945392468323
-0.00120953897324701,0.00477780556927125,0.000221267653008302,0.00340791853765647,-0.00428245371828477,-0.00409616037116696,-0.0122486377755801,-0.0144815560585509,0.000199813861399889,-0.0109706651419401,0.0116253604646772,-0.000441225725808181
-0.00393888757874568,0.00355438011077543,-0.00853161560371518,0.0134733359639843,0.00551126664504409,-0.00594152490763615,0.00236934661127937,-0.00103591617274409,0.00673988073443373,0.0080101836938411,0.00266704017606874,-0.00585727070574649
0.00337341901225348,-0.0124549381434917,0.00361484962437923,0.0105037213070318,-0.00814069838573535,0.00619734233866135,-0.000941016400853793,-0.00896260430454277,0.000941773566106955,0.00413185295959314,0.00602240301668644,-0.00634264705392222
-0.00625717556492115,0.00776189705356956,0.010313275270164,-0.0013482294161804,-0.00124079796175162,0.00563996409376462,-0.0104883778840303,-0.00906037570287784,-0.00194479043905934,-0.00158408012551566,0.00416229558565343,-0.00327706045936793
-0.00381903334831198,0.00323683333893617,0.00330527173355222,-0.00335189971762399,-0.00563687024017175,-0.00169879291206598,-0.00475021777674556,0.00519951370855172,0.00323804405828317,6.70259663214286e-05,0.00448323343880475,-0.00439117833351095
0.00976463500410318,-0.000128196086734533,-0.0129514417300622,0.000765083978573481,-0.0062277823065718,-0.00157553939304004,-0.00782183472377559,-0.00162324697400133,-0.00528990003901223,-0.00562108866870403,-0.00447191623970866,0.000386792778347929
-0.0161868908132116,0.00965989384955416,0.000431575967619816,0.0044489623978734,-0.00400022126268595,0.00233222980750725,-0.0128567709277074,-0.0116111448345085,0.00814681164532279,0.00431378294403354,-0.00596742867492139,0.011182533732305
0.00936868290106455,0.00246443568418423,0.0169485644437373,-0.00319002374696235,-0.0104125482709302,0.00488738568189244,-0.00360734683151046,-0.00397790568725516,-0.00411871820688248,0.00634257091830174,-0.00166403393571575,0.00087074291271468
-0.0050517035027345,0.00974234690268834,0.00132400158327073,-0.0056814975105226,-0.00150519024464302,-0.00488783853749434,-0.00510161928832531,-0.00963378977030516,-0.00386176599810521,0.00888478988781571,-0.00172199898709853,-0.00726018737380703
0.00424779765307903,0.00411118767321265,0.0191356129944324,-0.00311439608534177,0.00908882838363449,-0.00999622357388338,-0.00182977990092089,-0.00107143842615187,0.00271750288084149,-0.00658262233870725,0.00146991775060693,0.00490768742747605
-0.00043505026648442,0.00475216284394264,0.00298025241742531,0.000756782324363788,-0.000929436568791668,0.00863267481327057,-0.000517268354694049,-0.0117081372688214,-0.000415573362261057,-0.0103452537829677,0.0152604283454518,0.00416827046622833
-0.00670310272835195,-0.00175770154843728,-0.00315370860820015,0.00266465793053309,-0.00135722228636344,0.00478797390436133,0.00664360262453556,-0.00283813445518414,-0.00589705258607864,-0.000405733163158099,0.00311555337005605,0.00177777248124282
