LateAfterNopre1,CNVAfterNopre1,LateAfterNopre2,CNVAfterNopre2
2,0.00106733488307024,3,-0.0046334620565176
4,-0.0136804012581706,3,0.00345298843846346
4,-0.0140077971542875,4,0.00377460200494776
2,0.00071942200884223,4,0.0228329521293441
4,-0.00371357146650553,2,-0.00976908983041843
1,0.00384910590946674,1,-0.0046639614738524
3,-0.00158644836240758,2,-0.00533385741679619
2,0.00152915538031569,3,0.00506573667128881
2,0.0129161747172475,4,-0.000275449206431707
4,-0.00142243395869931,4,0.00665975299974283
4,-0.00820682446161906,1,-0.0176634670545657
2,0.0105308660616477,2,-0.00208078014353911
1,0.00596546913341929,1,-0.0166342894857128
2,-0.00569959093506138,1,0.00395728352790077
2,-0.00153195951133966,4,0.00382069141293565
2,-0.000883488139758507,3,0.0141205138837298
2,-0.00751534513741111,3,0.00365066784434021
4,-0.00487742518695692,1,-0.00047334151652952
1,-0.000877353925413142,3,0.00204941373279629
3,0.000466622412204742,2,0.00899814736718933
1,0.00383044880193969,3,-0.00363371098258843
1,0.000116737559437752,2,-0.00546461770621439
1,-0.0147839328274131,1,0.0136730798209707
1,-0.00430883789279809,2,-0.00200243097181859
1,0.00598778234173854,4,0.000139104512830575
4,0.00774545719226201,3,-0.000561366284576555
3,-0.00634307662645976,3,0.00510093220509589
1,-0.0121470919499795,3,0.00643032571921746
3,0.00490803690627217,1,-0.020968658849597
2,-0.000393339413373421,3,0.00792510093500217
1,-0.00125320414008456,2,-0.00493431060264508
3,-0.00427369509513179,4,-0.00135243909123043
2,0.00945415743626654,3,-0.00258439763759573
1,-0.00545112354060014,2,-0.00412207531432311
1,-0.000497487179624538,4,-0.00795838438595335
4,-0.00822482382257779,2,-0.00428784266114235
1,-0.00989752526705464,1,0.00123468254848073
4,-0.00277135202971598,4,0.00114061636850238
1,0.0202094359944264,2,0.00580565196772416
3,-0.00441527005750686,4,-0.00591343004877369
4,-0.00947939418256283,1,-0.00761465720521907
2,-0.00741405893738071,3,-0.000991939761055012
2,-0.0102794279033939,1,-0.00785736739635468
2,0.00520646168539921,2,-0.00300811157406618
3,0.00374097656458616,2,-0.00164222926832736
2,-0.0119336005300283,4,-0.00450503523946584
2,0.0063825543038547,3,-0.0343714834501346
3,0.00312474358361214,4,0.0144446981139481
4,0.00360669094758729,2,0.011533974048992
3,0.00812290899921209,4,0.0040667294136559
4,0.000323890291231995,4,-0.00729743096356591
3,0.00713687064126134,2,-0.00843134103342891
4,0.00242101827946802,4,-0.00302026832165817
2,0.00783234120657047,4,-0.00482914239789049
4,-0.0060601692336301,4,0.00169506104430184
2,-0.00649886143704255,2,-0.00275687725904087
4,-0.00287830806337297,2,-0.00572855599845449
3,-0.00269645964726806,3,-0.00539747668274989
3,-0.000463748570230867,3,-0.00652398324261109
3,0.00431216453822951,1,-0.0108659071847796
4,-0.00380054318035642,3,-0.0149463967730602
3,-0.0138846213618914,1,-0.00573917043705781
4,-0.00152329114886622,4,-0.0218804714580377
3,0.00560859451070428,2,0.0122587932273746
4,-0.00341405471165975,1,0.0147607422744234
2,-0.0011712706182152,1,0.00695621315389872
1,-0.0178117000808318,1,-0.00184198942345877
2,0.0127482380097111,4,0.000333268816272418
1,0.00407732790336013,3,0.00276854483915182
3,0.00585791561752558,2,-0.00691683993985256
1,-0.00225017219781876,1,-0.00231780495960265
3,-0.00292512107019623,1,0.00333051953930408
3,0.000260433958222469,4,-0.00680266739800572
2,0.00020768356625922,4,0.0109288745249311
3,-0.00832314044237137,1,-0.00535166248058279
1,0.0230718843328456,2,0.00432352054243286
4,0.00551864985997478,2,0.00589924616118272
3,0.00676198008780678,3,0.0060446432325989
3,0.000733837718144059,3,-0.00579508782053987
3,0.00124338984217805,1,0.00657949239636461
1,-0.00456708840404948,4,0.00551540703357508
1,-0.00513383094221354,4,0.00539166852831841
3,0.00971183173047999,4,0.0055088559553648
4,-0.00458280579186976,2,0.00201104845230778
2,-0.00528958362216751,3,-0.000516963501771291
3,0.000459247409404876,3,-0.000343387500227739
2,-0.00615400238893926,3,0.000201047320539753
3,-0.000651200612386068,1,-0.00798993402471145
4,0.0141413710080087,1,-0.00191254386057456
4,-0.000669828538472454,1,0.00111580937664257
3,-0.0209840213259061,4,0.000676533828179042
1,-0.000509939602731417,2,-0.0154370016728838
2,0.00805764396985372,4,0.00467352274184426
3,-0.00797329843044281,2,-0.000948984331140916
3,-0.0148243196308613,3,0.0122558261888723
3,-0.00769629422575235,3,-0.00360083024618992
4,-0.0160268958037098,2,-0.00196735279193187
4,0.0076564719590048,3,0.00282975006848574
2,0.0119170108422016,2,0.00456453573618395
2,0.00289906208248188,1,-0.00233452949517717
2,0.000768109729203085,2,-0.00108708216187855
2,0.00237254010668645,3,-0.0297762369737029
4,0.00354787544347346,4,0.00226405309513211
1,-0.0007276176669014,4,-0.00259173168645551
2,0.00340441800653934,2,-0.00337519894431656
2,0.00894100281099478,3,0.00342364011642834
2,-0.000731064938008785,1,0.00192389210375647
3,0.00965861789882183,3,-0.00819445385908087
2,0.0109255720550815,2,0.00662064645439386
3,4.95735633497437e-05,2,0.0102844190162917
1,-0.00577976120014985,1,-0.0181287865464886
1,0.00812380869562427,2,0.00882468776156505
1,0.00482915450508396,2,0.00764174681777755
1,0.000343972215584169,1,0.0149450076278299
3,-0.00849479980145892,4,-0.00225320016033947
4,0.00133028638083488,2,-0.00063145004484492
4,-0.00976777154331406,3,-0.000900804530829191
2,0.00443477804462115,4,-0.00301810972147602
3,-0.00828018272295594,3,0.0166135060911377
1,0.00141576048918068,4,0.0262533873319626
2,0.00819155806675553,3,-0.000840320174271862
4,-0.00582125863972275,4,0.00119948433712125
3,-0.00219491712050512,4,-0.00287474691867828
1,-0.00452622724696994,3,0.0172208234046896
1,-0.000696654586742322,2,-0.0268325513849656
1,0.00168791719806904,4,-0.00190908275544643
2,-0.00254134344868362,3,-0.00315030699130148
4,0.0233023588856061,1,0.00788369922277828
3,-0.00255512442284574,4,0.00720490096136928
2,-0.00797756512959798,2,-0.00476557098833534
4,0.00584260529528062,3,0.000610622810199857
2,-0.00752523362947007,3,-0.0044302352083226
1,-0.00223651008370022,3,0.00220152405866732
4,0.00100836856290698,2,-0.00492934805030624
3,0.00916219929543634,4,-0.00353770051151514
3,-0.00380097321855525,1,0.0129354065284133
4,0.00109029355614136,2,0.00290509914824118
2,-0.00625540781766176,4,0.00910652196034789
3,-0.00277933307612936,2,-0.00714486744254827
3,-0.00815334465975563,4,-0.00811167061328888
3,-0.00687502220777484,2,-0.0018704478473713
4,-0.00519638392142951,3,0.015961267442132
3,0.00583763342971603,1,0.00730069633573294
1,0.00511131125191848,2,-0.00422606205878158
2,0.00449381636766096,4,-0.0204402127613624
2,0.00370061180243889,3,-0.00725683352599541
2,0.00216233928222209,1,0.00204701209440827
2,-0.00674060631232957,1,-0.00456287098738054
1,-2.47313485791286e-05,4,0.0225301821095248
2,-0.000459311976252745,4,-0.000422837523122629
3,-0.00603377826822301,4,0.00296066480223089
4,-0.00552259897813201,4,0.00826440169475973
1,-0.00476650129227589,2,0.00973547156900167
2,-0.000579916561643283,2,0.00539925942818324
1,0.0102122944469253,1,0.000898128608241677
2,0.00707996698717276,2,0.00964320668329795
4,0.0090871565140939,2,0.0115237211187681
3,-0.0154649885371327,3,0.00614017620682716
1,0.00604149140417576,1,0.0096408079067866
3,0.000204201855619128,3,-0.00197032877864937
3,-0.0047599885535116,3,0.0108635677024722
4,-0.00597643107175827,4,0.00517792130510012
1,-0.00382724334485829,4,-0.00144743558485061
2,0.00114821150782518,3,-0.00206707899148266
3,-0.00458273225619147,4,0.00598763168090954
1,-0.000507487682625651,4,-0.0292421511063973
4,-0.00405293866060674,3,0.00227078073658049
4,0.00422845926368609,3,-0.00932779939224323
1,0.000872740522027016,3,0.00506347865060282
4,-0.00203705307406684,1,0.00348865745278696
3,0.00197391972566644,3,0.00458272305938105
2,-0.00156047336834793,1,-0.00222441173779468
2,0.000484087271615863,1,-0.00299995780612032
2,0.00110586866503581,4,-0.00109337183918493
3,0.00939950409034888,2,-0.00523172055060665
1,-0.0123486074929436,1,2.43247656423288e-05
1,0.00307371286908165,3,0.0047444843997558
4,-0.000121244355492915,4,-0.00249116277943055
2,0.000178156265368064,2,0.00634371504808466
2,-0.00347043884297212,3,-0.00767797340328495
2,0.00188071416535725,1,0.00319365474085013
3,-0.00376458497097095,1,0.0152231349299351
3,-0.0049381977878511,1,0.00526650467266639
2,-0.00370857251497606,3,-0.000967750325798988
1,-0.00349689461290836,3,0.00297561142845855
3,0.00218385846043626,3,-0.00527857011184096
1,0.000423364981543273,3,0.00135422028445949
4,-0.00401359191164374,2,-0.00617632149563481
2,0.00692424729155997,2,-0.00277957816918691
3,0.0312064089812338,3,-0.00767063939323028
1,-0.0030032688130935,1,0.0130216830099622
4,0.00320021132938564,2,-0.0085666182761391
1,0.00341965506474177,3,0.014151753547291
2,-0.00236035231500864,1,-0.00926440224672357
2,-0.00863328731308381,2,-0.0170777191718419
3,0.00452831232299407,4,-0.00452274576916049
3,-0.00260366701210539,1,0.0205364612241586
2,-3.1649872350196e-05,1,-0.0071781900866578
3,-0.000301895122599187,4,-0.00319866991291443
1,-0.00156477543835839,3,-0.0052374714675049
2,-0.00571286561898887,2,0.0043314800132066
2,-0.00296557834371924,4,0.0051965145394206
3,-0.0079496077572306,1,0.00880602948988477
4,0.0043154329371949,1,-0.00621802771153549
4,-0.0119562166122099,4,-0.00518897028329472
2,0.00328759748178224,2,-0.00479528548506399
1,-0.00475307080584268,3,0.00319216365460306
4,-0.00660422444343567,1,-0.00581878951440255
2,-0.0125637544939915,4,-0.00109000465211769
4,-0.0107914212470253,3,-0.00354758960505327
3,-0.00879520876333117,2,-0.0202860673889518
2,0.00303974699151392,1,-0.000145983028536042
2,-0.0104382592253387,2,0.00860873811567823
2,-0.00196911223853628,4,0.0246620317921042
3,-0.00085242633940652,4,0.00602930059540085
3,0.00665007710146407,4,-0.00214509266273429
2,0.000774740396688382,4,0.0178573355078697
3,0.00995760162671407,1,-0.00292904432474946
3,-0.00124289943293358,2,0.00702005748947461
1,0.00399657750191788,2,0.00339569586018721
4,-0.00177021968799333,4,-0.00185946008423343
4,-0.0206257073829571,1,7.35744833946228e-05
1,0.00169318040328411,2,-0.00019438004528638
4,-0.0027084859708945,2,0.0179683609555165
2,-0.00374191269899408,4,0.00520299600126843
2,-0.00114159625566875,1,-0.00843437373017271
4,0.000273394165560603,4,0.00867263258745273
3,-0.00402063969522715,3,-0.00166388725241025
3,-0.00690609558175008,4,0.00802411821981271
3,0.00453318151024481,3,-0.00890901250143846
1,0.00843697196493546,4,-0.00772331687403494
4,0.00256589272369941,3,-0.00258071394637227
1,0.00485544677940197,2,-0.00294512199858824
3,-0.00415840826462954,2,0.00172410897600154
2,0.000641863259564464,3,-0.00134751526638865
4,-0.0146628233293692,3,-0.00110199178258578
1,-0.00511945380518834,2,-0.0139245615961651
1,0.00852269399911165,3,-0.010911817351977
3,0.00183652807027102,2,-0.0105254414180915
2,-0.00790611716608206,1,0.00144291607042154
2,0.00949106893191735,1,0.0156823281819622
2,-0.0130873052403331,3,0.0132907604177793
1,-0.00197391516606634,4,-0.00619471197326978
1,-0.00662614630224804,4,-0.0106977308169007
4,0.0135551908363899,3,-0.00399828325801839
1,-0.0088244352179269,1,0.0108035374432802
1,-0.00299190108974775,4,-0.00262276021142801
4,0.000191384460777044,4,0.0036702286452055
2,0.00303744928290447,4,-0.0130342130238811
2,-0.00881474651396275,3,0.0128494394011796
4,-0.0159634668380022,2,-0.0217839280764262
3,0.00638817359382908,4,0.00267806633686026
1,-0.000316026931007703,2,-0.000238466154163082
1,0.00840490777045488,4,0.00335545651614666
2,0.00225782433214287,2,-0.00538383979195108
4,-0.00413832135382108,4,-0.00161595696893831
1,0.00679814885370433,4,0.0171785494312644
3,0.00194447518636783,2,-0.0107147549279034
3,-0.00174352487859627,3,0.0101900674247493
2,0.0015235859900713,4,0.0136771900579333
4,-0.00019833135108153,3,-0.00514459672073523
3,0.00468143758674463,4,0.00594958430156112
2,-0.00102252735329481,3,-0.00532400437320272
1,0.0136587286833674,2,0.00860330043360591
2,-0.00898509385297075,2,-0.00619075524931153
2,-0.0246061951232453,3,-0.00552731286734343
4,0.0139514928062757,1,0.0117468315487107
2,0.000890669451716046,3,0.00417507626116276
4,-0.00935855135321617,3,0.0109719087680181
1,-0.00446200805405776,4,0.00682582147419453
2,-0.00707628174374501,3,0.0231642151872317
1,0.01373911749882,2,-0.00543739584585031
1,-0.000483119578954453,1,-0.00199724530102685
3,-0.00135435614114006,2,-0.0037818280979991
4,0.00204436545997548,2,0.000845438179870447
2,-0.00157682046604653,3,-0.00088438436796423
4,-0.0113876896599929,1,0.0106629229461153
3,-0.000264436394597093,3,0.0137227871455252
3,-0.00628061452880502,1,-0.00145192304626107
1,-0.00299572960163156,3,0.00242969094930838
4,0.031808960561951,2,-0.0134627815956871
1,0.00743152604748805,2,-0.00136702189532419
2,-0.00418875951921412,4,0.0010911466476197
2,-0.0101058467601736,3,0.00339736075450977
2,0.000193642529969414,4,0.00950315641239285
2,-0.00411152211017907,2,0.0139325791969895
2,-0.00500479433685541,4,-0.000116971399014195
3,0.00660064971695344,3,-0.00349110939229528
2,-0.00150233685659866,1,0.0135935789051776
3,0.00335832188526789,2,-0.00156241003423929
1,-0.000654048829649886,4,0.0133057174583276
2,-0.00969796627759933,4,-0.00261456487593629
2,0.00533818857123454,3,-0.0035760630077372
1,0.0047826348648717,2,-0.00734799927643811
2,-0.000756889504070083,1,0.0194091210141778
1,-0.00924614778098961,2,0.00714138825424016
4,-0.00523911036240558,3,-0.00133306249820938
4,-0.00259717639225225,1,0.0090426771591107
4,0.0189398023455093,4,-0.000957955063010255
4,-0.0035793589001211,2,-0.0138677501430114
3,-0.00150998736110826,2,0.00267968597230113
1,-0.000480840758730968,4,0.00597828750809034
2,-0.00973531495158871,4,-0.00436141636843483
2,0.00615718537786355,3,-0.00497638961921136
1,-0.000624927808530629,2,0.000682331447023898
3,-0.0122086066597452,4,-0.000382765661925077
2,0.00315136520657688,1,0.00925533221258471
1,-0.00153976958245039,1,0.0121970789817472
4,-0.00905676900098721,2,0.0095592993311584
2,-0.000265971602251132,2,0.00773394542435805
4,0.000302034236180286,3,0.00480089530659219
4,0.00496330003564556,4,-0.00388512608333258
4,0.000784210860729218,2,0.0121537580465277
2,-0.00533096826014419,1,0.00840418413281441
2,0.00802937312982976,2,0.00130861904472113
2,-0.00331963854841888,2,0.00613116333261132
3,-0.00705057615414262,1,0.0130298876514037
3,-0.00293480496232708,2,-0.00922779785469174
1,-0.00730777710365752,4,0.017357226771613
1,-0.00276299001416191,1,-0.0202977222700914
3,-0.00475358933908865,4,0.00835079792886972
1,-0.000395050194735328,2,-0.00160121441634449
1,0.00253364133338133,4,-0.0109915932019552
1,0.00221261479115734,3,-0.0154313490105172
1,-0.00727868732064962,3,0.0105834531908234
4,0.000623491398679713,2,-0.00228530804937085
1,-0.00969713538264235,1,0.00960867293179035
3,0.00687499910903474,2,0.0148131403451165
3,-0.0153275495395064,3,9.59323951974511e-05
1,0.00202009921971088,3,0.00607273976008097
1,-0.00320850933591525,2,0.00544366321992129
2,0.00463472680136571,4,-0.00174454677229126
4,-0.00516514666378498,2,0.00403330938812966
4,0.00823068028936783,3,0.00412737050404151
3,-0.0040294179537644,1,0.00463717267848551
1,0.0114719825796783,4,-0.00192592583577304
4,0.00731554068624973,1,0.0098506729506577
4,0.00619168176005284,3,0.00456778658553958
4,0.00551702751545236,1,-0.00215887961288293
3,-0.0118959865843256,4,0.00343737753670818
2,0.0113569565486008,3,0.0219541738430659
2,0.0176090970635414,4,0.00261476698021094
3,-0.0131792798638344,2,-0.00592814106494188
4,-0.00902645677948991,4,0.00390474405139685
3,-0.00214148312807083,4,0.00425102061126381
1,-0.001154554154103,1,-0.00949921784922481
2,-0.00316158849697482,3,0.0132937403395772
2,0.00323884891501317,2,0.00110253198848416
1,-0.0137015607518454,3,0.00755680290361245
2,0.000393714949799081,3,0.00276777953452741
3,0.00273387958683694,4,-0.00604021948917458
3,0.00566036595652501,4,-0.0144551452249289
3,0.00398654971892635,3,-0.00616275555997466
4,-0.00148120879506071,2,0.00348154789147278
3,0.0139279163752993,1,0.00088022171985358
2,0.00200011441484094,3,8.14337593813737e-05
1,0.000652970978990197,4,0.00340435188263655
2,0.00118344152967135,2,-0.00142131644921998
3,0.0130126570972304,3,-0.0106900252091388
2,0.00871113811930021,1,0.0202691207329432
2,-0.0106641768167416,1,0.00658386092012127
4,-0.00673290311048428,3,-0.00248786892431478
1,-0.00165210287862768,1,0.00111224285016457
1,-0.00437324090550343,1,0.00609323522076011
1,0.00544029629478852,2,0.0117003753160437
3,-0.000811580908096706,2,0.00576919103817393
4,-0.00146024315229927,4,-0.00095347361639142
3,-0.0113686950256427,4,0.00478418217971921
1,-0.0100379003367076,4,0.0140378985864421
1,-0.00838637786606948,1,0.0013904293300584
3,-0.00599056280528506,2,-0.0073683795829614
2,-0.00906278736268481,2,-0.000330469551651428
4,-0.00870725667725007,4,0.015451324172318
1,0.0183216303897401,1,0.01545833889395
4,-0.00360954475278656,2,0.00369034785156449
4,-0.00608886580448598,4,0.00119026338992019
1,-0.00256388238631189,1,0.000413171947002411
1,-0.000314671080559492,4,0.0273090284317732
3,0.0033504869012783,3,0.00447004591114819
4,0.0123148262500763,3,0.00989805751790603
4,-0.00506162903426836,4,-0.0117505773281058
1,-0.00505894356562446,3,0.00374211586798386
4,-0.005434278321142,4,0.000262254189389447
1,0.00227693258784711,2,-0.00298472279246198
1,0.00598020603259404,1,0.00880920623118679
1,0.0152303422801197,4,0.000379870180040598
3,0.0160760491465529,3,-0.0120378285646439
3,-0.00664339680224657,1,-0.00310729816555977
1,-0.00908936218669017,4,0.026810827665031
1,0.000246707058977336,2,0.00209258838246266
4,0.00808235550114963,2,0.0123034346227845
4,0.0126432346102471,2,-0.00821979103299479
2,-0.00740027132754525,2,-0.0112094045616686
3,-0.0328081237773101,4,-0.00677269309138258
4,0.00817680120235309,1,-0.000115285574186904
4,0.0346657303161919,2,-0.0222717765718699
4,0.000984486580515901,4,0.0206942204385996
4,0.0128056338677804,1,-0.00406650799171378
4,-0.00223842065315694,1,-0.00210269959643483
1,0.00572015721506129,2,0.00855276392151912
2,-0.0219243156413237,3,0.0140631394460797
2,0.0144503718862931,2,0.00507758654809246
1,-0.00510083443562811,2,0.00724112102761865
3,-0.000750935015579065,2,-0.00982616500308116
4,-0.00122247483038033,2,0.00105018940909455
1,-0.00630544809003671,2,0.00957411636287967
1,0.00230741562942664,2,0.00818560443197688
4,-0.0163591282131771,2,0.023857643827796
1,0.00301242043497041,2,0.00658974812055628
2,0.0116976906235019,1,-0.00146563358915349
3,0.011685700311015,4,-0.00343732120624433
3,-0.00291310974474375,1,0.000477160055500766
2,0.0116566689684987,2,0.00736657871554295
1,-0.00953752283627788,4,-0.007347712564903
1,0.0104373020197575,2,-0.00637848054369291
3,0.00153541304947187,1,-0.00313196827967962
3,-0.00873489157917599,3,-0.00327335949987173
4,-0.00308620914195975,3,-0.00895681977272034
4,0.0012153895101316,3,0.00134690051587919
4,0.0055323902827998,3,-0.00361122509154181
2,0.00153507804498076,1,-0.00222857436165214
4,-0.000195257055262725,1,-0.0013196503277868
1,-0.000806904087464015,4,-0.00483016312743227
